"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-09-15 23:57:15+02","2022-09-16 00:02:51+02",4275,1663279035,1663279371,336,12.723214285714286,1.4220001589226044e+16,1.4220338079527324e+16,33.05825029239766,91.72,4.61,23.507688328609163,552.6114105550275,0,0,0,1086,1,"4000000-cordaConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-2-cordaenterprise-rl-opti"
"2022-09-18 15:27:31+02","2022-09-18 15:33:31+02",555,1663507651,1663508011,360,1.5416666666666667,1.4448618296968036e+16,1.4448983335422232e+16,251.85504504504507,344.36,87.41,63.816799697250964,4072.5839235990506,480,0,0,179,1,"4000000-cordaConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-2-cordaos-rl-opti"
"2022-09-16 01:10:12+02","2022-09-16 01:15:50+02",4245,1663283412,1663283750,338,12.559171597633137,1.4224378727218608e+16,1.42247222192982e+16,32.039691401649,93.29,4.14,23.601300286946525,557.0213752346222,0,0,0,1090,1,"4000000-cordaConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-3-cordaenterprise-rl-opti"
"2022-09-18 16:36:41+02","2022-09-18 16:42:44+02",537,1663511801,1663512164,363,1.4793388429752066,1.4452767900154528e+16,1.4453135844399332e+16,250.39132216014895,340.91,103.03,61.61763681543442,3796.7331667187796,491,0,0,175,1,"4000000-cordaConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-3-cordaos-rl-opti"
"2022-09-18 14:58:12+02","2022-09-18 15:04:56+02",171,1663505892,1663506296,404,0.42326732673267325,1.4446858777303212e+16,1.4447264454972008e+16,88.53508771929825,177.86,7.47,39.18579361975341,1535.5264216099074,6,0,0,48,1,"4000000-cordaConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-1-cordaos-rl-opti"
"2022-09-18 16:07:24+02","2022-09-18 16:14:02+02",159,1663510044,1663510442,398,0.39949748743718594,1.4451010766716624e+16,1.445141380211608e+16,94.10182389937107,186.86,12.16,39.894841341201975,1591.5983656396784,7,0,0,44,1,"4000000-cordaConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-2-cordaos-rl-opti"
"2022-09-18 17:15:08+02","2022-09-18 17:21:54+02",172,1663514108,1663514514,406,0.4236453201970443,1.4455075104258104e+16,1.445548602255544e+16,88.29319767441861,177.3,7.04,38.11207972164775,1452.530620709234,5,0,0,48,1,"4000000-cordaConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-3-cordaos-rl-opti"
"2022-09-15 23:07:01+02","2022-09-15 23:12:04+02",16528,1663276021,1663276324,303,54.54785478547855,1.4216987574632292e+16,1.4217295981065632e+16,4.951999636979673,12.3,2.09,2.1095232410934384,4.450088304713366,0,0,0,4317,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-1-cordaenterprise-rl-opti"
"2022-09-18 14:43:01+02","2022-09-18 14:48:42+02",980,1663504981,1663505322,341,2.873900293255132,1.4445947472881188e+16,1.4446293043377712e+16,208.93023469387757,286.16,26.28,60.134643750546395,3616.1753790051284,380,0,0,276,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-1-cordaos-rl-opti"
"2022-09-16 00:19:30+02","2022-09-16 00:24:34+02",16464,1663280370,1663280674,304,54.1578947368421,1.4221337342557146e+16,1.4221646043415364e+16,4.744132045675415,10.74,2.2,1.667542070152038,2.7806965557269447,0,0,0,4475,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-2-cordaenterprise-rl-opti"
"2022-09-18 15:51:12+02","2022-09-18 15:56:55+02",989,1663509072,1663509415,343,2.883381924198251,1.4450038646472072e+16,1.445038548340748e+16,208.368078867543,286.22,23.65,59.714685069124364,3565.843612904704,371,0,0,282,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-2-cordaos-rl-opti"
"2022-09-16 01:32:51+02","2022-09-16 01:37:54+02",16495,1663284771,1663285074,303,54.43894389438944,1.4225737841237976e+16,1.422604607301552e+16,4.55590481964232,11.06,2.22,1.9378130063655672,3.7551192476395574,0,0,0,4280,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-3-cordaenterprise-rl-opti"
"2022-09-18 16:59:58+02","2022-09-18 17:05:40+02",1001,1663513198,1663513540,342,2.926900584795322,1.4454165040907424e+16,1.4454511337256498e+16,208.9442757242757,284.85,23.75,59.421220208776425,3530.8814110999,376,0,0,281,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-3-cordaos-rl-opti"
"2022-09-13 16:41:27+02","2022-09-13 16:46:55+02",26635,1663080087,1663080415,328,81.20426829268293,1.4021054348570122e+16,1.4021386497397536e+16,106.05990463675619,194.95,10.35,47.62086371006432,2267.7466604925207,7290,0,0,7438,1,"4000000-diemConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 18:19:14+02","2022-09-13 18:24:44+02",27876,1663085954,1663086284,330,84.47272727272727,1.4026921022706828e+16,1.4027252716313732e+16,102.7653372076338,178.94,7.29,46.52764620570481,2164.821861443237,7020,0,0,7896,1,"4000000-diemConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 19:52:30+02","2022-09-13 19:57:59+02",27149,1663091550,1663091879,329,82.51975683890578,1.4032516775872764e+16,1.4032851403004748e+16,100.5246064311762,181.47,6.54,46.790664570120185,2189.3662909135005,6953,0,0,7967,1,"4000000-diemConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 17:15:09+02","2022-09-13 17:20:36+02",18308,1663082109,1663082436,327,55.98776758409786,1.4023076387962858e+16,1.4023407893156512e+16,150.12281024688664,243.79,37.54,57.40902322543296,3295.7959476983015,119895,0,0,4651,1,"4000000-diemConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 18:49:49+02","2022-09-13 18:55:12+02",19419,1663087789,1663088112,323,60.12074303405573,1.4028755912589938e+16,1.4029084053063092e+16,141.79347031258044,233.2,11.82,60.50427634951274,3660.767456578207,83927,0,0,4949,1,"4000000-diemConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 20:22:45+02","2022-09-13 20:28:12+02",16015,1663093365,1663093692,327,48.97553516819572,1.4034331457031644e+16,1.4034663463153952e+16,151.33339743990007,230.93,77.01,43.24848483579874,1870.431440592314,123521,0,0,4247,1,"4000000-diemConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 17:06:02+02","2022-09-13 17:11:26+02",18479,1663081562,1663081886,324,57.03395061728395,1.4022529289110404e+16,1.402285724001188e+16,146.23897288814334,240.39,15.24,60.37631935101427,3645.2999383756596,97713,0,0,4634,1,"4000000-diemConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 18:41:32+02","2022-09-13 18:46:44+02",17517,1663087292,1663087604,312,56.14423076923077,1.402825904515761e+16,1.4028576073087394e+16,142.30273334475078,233.59,10.66,57.48768574678887,3304.834012521552,94726,0,0,4433,1,"4000000-diemConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 20:14:45+02","2022-09-13 20:20:14+02",19038,1663092885,1663093214,329,57.86626139817629,1.4033852012050864e+16,1.4034186040269048e+16,144.44480617711946,240.9,7.44,60.082288552984394,3609.8813977640793,91952,0,0,5109,1,"4000000-diemConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 17:55:42+02","2022-09-13 18:02:26+02",12928,1663084542,1663084946,404,32,1.402550924434168e+16,1.4025916780656082e+16,212.14223623143553,306.39,115.79,59.785425976876034,3574.2971592365234,12447,0,0,3981,1,"4000000-diemConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 19:28:57+02","2022-09-13 19:35:17+02",15782,1663090137,1663090517,380,41.53157894736842,1.4031103913404228e+16,1.4031488020510748e+16,170.0444880243315,251.28,19.96,65.40952979467937,4278.406587961048,11425,0,0,4202,1,"4000000-diemConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 21:02:40+02","2022-09-13 21:09:34+02",16120,1663095760,1663096174,414,38.93719806763285,1.403672706251743e+16,1.4037141171870066e+16,189.5451370967742,292.79,73.73,66.78354160486124,4460.041429288233,11472,0,0,4908,1,"4000000-diemConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 17:39:02+02","2022-09-13 17:45:53+02",26165,1663083542,1663083953,411,63.661800486618006,1.402450846596901e+16,1.4024924639023328e+16,168.99970342060004,273.29,7.64,72.05772237106873,5192.3153533060195,8826,0,0,6674,1,"4000000-diemConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 19:12:47+02","2022-09-13 19:19:34+02",27812,1663089167,1663089574,407,68.33415233415234,1.4030133664648068e+16,1.4030546002857804e+16,162.9479720983747,249.33,11.74,65.80387253222126,4330.149640236824,8093,0,0,6999,1,"4000000-diemConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 20:46:23+02","2022-09-13 20:53:13+02",25731,1663094783,1663095193,410,62.75853658536585,1.4035749654531608e+16,1.4036165334538536e+16,163.24970113870427,279.66,11.08,70.81388023110453,5014.6056333852175,10005,0,0,6966,1,"4000000-diemConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 17:47:33+02","2022-09-13 17:54:29+02",16878,1663084053,1663084469,416,40.57211538461539,1.4025020002731088e+16,1.4025440869289864e+16,211.786075956867,316.63,109.28,59.45871609849317,3535.3389200812107,11864,0,0,4931,1,"4000000-diemConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 19:20:48+02","2022-09-13 19:27:31+02",15360,1663089648,1663090051,403,38.11414392059553,1.4030614897143014e+16,1.4031023176851816e+16,167.31657942708335,255.77,80.05,53.909521336954484,2906.2364907795504,11491,0,0,4878,1,"4000000-diemConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-13 20:54:30+02","2022-09-13 21:01:20+02",16461,1663095270,1663095680,410,40.14878048780488,1.4036237388595292e+16,1.4036651994758672e+16,156.9726468622804,294.41,13.1,68.67531758945958,4716.299246013136,11256,0,0,5410,1,"4000000-diemConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-12 15:47:46+02","2022-09-12 15:52:56+02",445252,1662990466,1662990776,310,1436.2967741935483,1.393143250729131e+16,1.3931747740558418e+16,1.8740000494102274,23.83,0.74,0.5012627487058088,0.25126434324010277,992,0,0,119638,1,"4000000-fabricConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-hetzner-repid-1-fabric-rl-opti-mm-opti"
"2022-09-12 16:56:17+02","2022-09-12 17:02:22+02",458930,1662994577,1662994942,365,1257.3424657534247,1.3935543550835692e+16,1.393591344010256e+16,2.5175055455080253,69.29,0.7,2.4996370240859904,6.248185252181465,47,0,0,119686,1,"4000000-fabricConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-hetzner-repid-2-fabric-rl-opti-mm-opti"
"2022-09-12 18:22:57+02","2022-09-12 18:28:08+02",445866,1662999777,1663000088,311,1433.6527331189711,1.3940743869185022e+16,1.3941059034071504e+16,2.1438544764570513,23.27,0.76,0.7683789418184691,0.5904061982300703,3,0,0,119562,1,"4000000-fabricConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-hetzner-repid-3-fabric-rl-opti-mm-opti"
"2022-09-12 17:23:40+02","2022-09-12 17:29:05+02",432158,1662996220,1662996545,325,1329.716923076923,1.393718672612784e+16,1.3937512304114392e+16,23.13013728775119,50.7,0.13,11.001013685839334,121.02230211602433,11,0,0,120148,1,"4000000-fabricConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-hetzner-repid-2-fabric-rl-opti-mm-opti"
"2022-09-12 18:49:30+02","2022-09-12 18:54:40+02",343455,1663001370,1663001680,310,1107.9193548387098,1.3942336584368796e+16,1.3942651747903208e+16,7.496203607459503,34.01,0.12,3.2425618339564184,10.514207247030813,10,0,0,100921,1,"4000000-fabricConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-hetzner-repid-3-fabric-rl-opti-mm-opti"
"2022-09-12 16:03:51+02","2022-09-12 16:09:09+02",478611,1662991431,1662991749,318,1505.066037735849,1.393239753499862e+16,1.3932715998511796e+16,7.5252448439338036,42.01,0.13,12.907458515378684,166.6024853262217,0,0,0,119686,1,"4000000-fabricConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-hetzner-repid-1-fabric-rl-opti-mm-opti"
"2022-09-12 17:13:08+02","2022-09-12 17:18:27+02",374796,1662995588,1662995907,319,1174.909090909091,1.3936554879344006e+16,1.3936878513193138e+16,12.42394422565875,79.07,0.12,8.28127613961402,68.57953450054049,320,0,0,119829,1,"4000000-fabricConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-hetzner-repid-2-fabric-rl-opti-mm-opti"
"2022-09-12 18:39:30+02","2022-09-12 18:44:41+02",380701,1663000770,1663001081,311,1224.1189710610931,1.3941736728470068e+16,1.3942047838311948e+16,1.0849922380030492,53.98,0.13,0.7231048512889481,0.5228806259576118,1134,0,0,115450,1,"4000000-fabricConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-hetzner-repid-3-fabric-rl-opti-mm-opti"
"2022-09-12 16:39:45+02","2022-09-12 16:44:55+02",328862,1662993585,1662993895,310,1060.8451612903225,1.3934551542400292e+16,1.393486697824295e+16,10.316734891839104,21.48,1.49,2.5597500294909046,6.552320213478687,24835,0,0,89236,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-final8peers-hetzner-repid-1-fabric-rl-opti-mm-opti"
"2022-09-12 18:04:03+02","2022-09-12 18:09:13+02",404090,1662998643,1662998953,310,1303.516129032258,1.3939609595613002e+16,1.3939924871838028e+16,1.901362246034303,72.42,0.58,2.7558037377653712,7.594454241081592,15005,0,0,105683,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-final8peers-hetzner-repid-2-fabric-rl-opti-mm-opti"
"2022-09-12 19:24:41+02","2022-09-12 19:29:52+02",413736,1663003481,1663003792,311,1330.3408360128617,1.3944448312217656e+16,1.3944763441872712e+16,1.3950659357658013,10.17,0.61,0.2720551028730988,0.07401397899929238,64220,0,0,119715,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-final8peers-hetzner-repid-3-fabric-rl-opti-mm-opti"
"2022-09-12 16:20:56+02","2022-09-12 16:26:07+02",400820,1662992456,1662992767,311,1288.8102893890675,1.393342282131552e+16,1.39337389340368e+16,7.365594805648421,47.37,1,2.9664344446270827,8.799733314269988,263,0,0,111249,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-hetzner-repid-1-fabric-rl-opti-mm-opti"
"2022-09-12 17:41:40+02","2022-09-12 17:46:50+02",421092,1662997300,1662997610,310,1358.3612903225805,1.393826691890329e+16,1.3938582078237868e+16,8.330790064878942,24.11,0.75,4.762768078879362,22.683959773192207,5853,0,0,105683,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-hetzner-repid-2-fabric-rl-opti-mm-opti"
"2022-09-12 19:05:47+02","2022-09-12 19:10:58+02",413748,1663002347,1663002658,311,1330.379421221865,1.3943314392806296e+16,1.3943630334822444e+16,5.163824622717211,44.13,0.8,3.304656208347881,10.920752655372196,18,0,0,119715,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-hetzner-repid-3-fabric-rl-opti-mm-opti"
"2022-09-12 16:30:29+02","2022-09-12 16:35:40+02",298401,1662993029,1662993340,311,959.4887459807074,1.3933995833424028e+16,1.3934312128065778e+16,11.143382428343065,19.26,1.09,2.5996606451608395,6.758235469998073,16776,0,0,77815,1,"4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-hetzner-repid-1-fabric-rl-opti-mm-opti"
"2022-09-12 17:52:04+02","2022-09-12 17:57:31+02",416904,1662997924,1662998251,327,1274.9357798165138,1.393889133284058e+16,1.3939219923808408e+16,20.077907407940483,90.73,0.95,23.375110996023494,546.3958140764184,16913,0,0,105672,1,"4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-hetzner-repid-2-fabric-rl-opti-mm-opti"
"2022-09-12 19:15:29+02","2022-09-12 19:20:46+02",329790,1663002929,1663003246,317,1040.3470031545742,1.3943895839362316e+16,1.3944217934516204e+16,9.762980684678126,27.87,1.08,3.0321810283590525,9.194121788740562,16551,0,0,99104,1,"4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-hetzner-repid-3-fabric-rl-opti-mm-opti"
"2022-09-11 16:47:03+02","2022-09-11 16:53:33+02",622500,1662907623,1662908013,390,1596.1538461538462,1.3848590145592038e+16,1.3848984712888208e+16,1.1364065060240913,2.25,0.27,0.33085561441344286,0.10946543758889678,484799,0,0,156100,1,"4000000-grapheneConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 18:49:10+02","2022-09-11 18:55:40+02",619600,1662914950,1662915340,390,1588.7179487179487,1.3855916783268682e+16,1.3856311523503056e+16,1.0816804874112387,1.84,0.34,0.3203424061446567,0.10261925717454819,486099,0,0,156100,1,"4000000-grapheneConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 17:26:45+02","2022-09-11 17:33:15+02",545028,1662910005,1662910395,390,1397.5076923076922,1.3850971965488964e+16,1.385136676398514e+16,5.50512863559306,8.9,1.46,1.575972320977154,2.483688756486117,189822,0,0,142112,1,"4000000-grapheneConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 19:27:58+02","2022-09-11 19:34:30+02",547272,1662917278,1662917670,392,1396.1020408163265,1.3858244760937048e+16,1.3858637599961694e+16,5.503533434928115,9.12,1.02,1.5911667079583622,2.5318114925150517,185145,0,0,139517,1,"4000000-grapheneConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 21:18:43+02","2022-09-11 21:25:15+02",548288,1662923923,1662924315,392,1398.6938775510205,1.3864890133286646e+16,1.3865286753317482e+16,5.483521379275164,8.98,1.15,1.5975467225442324,2.5521555307118184,187003,0,0,139568,1,"4000000-grapheneConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 17:12:30+02","2022-09-11 17:19:00+02",618100,1662909150,1662909540,390,1584.871794871795,1.3850117050927432e+16,1.3850512398743886e+16,6.0875810548454465,9.81,1.85,1.631999427322783,2.6634221307818913,166499,0,0,155150,1,"4000000-grapheneConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 19:13:50+02","2022-09-11 19:20:21+02",618500,1662916430,1662916821,391,1581.841432225064,1.3857397146018572e+16,1.38577929713649e+16,6.107460388035629,9.76,1.89,1.6255788789012424,2.64250669152982,166600,0,0,155400,1,"4000000-grapheneConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 21:04:42+02","2022-09-11 21:11:11+02",616850,1662923082,1662923471,389,1585.73264781491,1.3864048610042836e+16,1.3864443007533568e+16,6.04783754559466,9.8,1.66,1.636254918675224,2.677330158888864,166800,0,0,154800,1,"4000000-grapheneConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 18:21:45+02","2022-09-11 18:23:05+02",500,1662913305,1662913385,80,6.25,1.3854271890419632e+16,1.38543517889938e+16,67.11112000000001,79.83,16.88,25.12803017641242,631.4179005466932,638170,0,0,500,1,"4000000-grapheneConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 20:26:55+02","2022-09-11 20:29:41+02",1100,1662920815,1662920981,166,6.626506024096385,1.3861782262600764e+16,1.386195328382782e+16,91.02364545454542,165.66,47.19,39.84262696483832,1587.4349234592612,639182,0,0,700,1,"4000000-grapheneConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 17:47:53+02","2022-09-11 17:54:22+02",619600,1662911273,1662911662,389,1592.80205655527,1.3852239903480148e+16,1.3852633703181886e+16,3.092179583602281,6.84,0.59,1.056833039399434,1.1168960731662458,165899,0,0,155400,1,"4000000-grapheneConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 19:49:01+02","2022-09-11 19:55:30+02",617300,1662918541,1662918930,389,1586.8894601542415,1.3859508277555552e+16,1.38599017328879e+16,3.15647806577026,6.84,0.29,1.0532870592628105,1.1094136292104992,167147,0,0,155450,1,"4000000-grapheneConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 21:39:49+02","2022-09-11 21:46:18+02",614750,1662925189,1662925578,389,1580.3341902313625,1.3866156574526156e+16,1.386654488690584e+16,3.101071817812125,6.69,0.36,1.0666334526460548,1.1377069223036438,167500,0,0,155500,1,"4000000-grapheneConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 18:01:54+02","2022-09-11 18:07:41+02",1500,1662912114,1662912461,347,4.322766570605188,1.3853080844896362e+16,1.3853428272213492e+16,177.6447066666666,275.63,54.81,58.701729984013525,3445.8931031160328,638641,0,0,1200,1,"4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-11 20:02:57+02","2022-09-11 20:08:16+02",2400,1662919377,1662919696,319,7.523510971786834,1.386034599414706e+16,1.3860663284165652e+16,246.5029750000002,316.91,85.85,49.792715904352114,2479.31455713152,637930,0,0,1700,1,"4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
