"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-09-16 21:10:45+02","2022-09-16 21:16:51+02",574,1663355445,1663355811,366,1.5683060109289617,1.4296411725251484e+16,1.4296782876641058e+16,23.669320557491286,58.23,4.94,10.302120982847711,106.1336967452311,0,0,0,164,1,"4000000-cordaConfiguration-sb-balance-40-flalv-rn-1-final32peers-repid-2-cordaos-rl-opti"
"2022-09-16 22:50:07+02","2022-09-16 22:56:12+02",582,1663361407,1663361772,365,1.5945205479452054,1.4302373796347902e+16,1.4302743490168004e+16,23.80766323024055,63.39,5.38,10.677065599409877,113.99972981410178,0,0,0,164,1,"4000000-cordaConfiguration-sb-balance-40-flalv-rn-1-final32peers-repid-3-cordaos-rl-opti"
"2022-09-14 22:36:42+02","2022-09-14 22:41:58+02",4997,1663187802,1663188118,316,15.813291139240507,1.4128769275401936e+16,1.4129090049755636e+16,25.629469681809088,65.14,10.92,8.900474842437792,79.21845242086803,0,0,0,1349,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-1-cordaenterprise-rl-opti"
"2022-09-15 00:21:32+02","2022-09-15 00:26:50+02",5036,1663194092,1663194410,318,15.836477987421384,1.4135059403479408e+16,1.4135381493565424e+16,26.85967831612391,62.86,11.41,8.81424499613051,77.69091485181173,0,0,0,1356,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-2-cordaenterprise-rl-opti"
"2022-09-15 02:06:42+02","2022-09-15 02:12:00+02",5025,1663200402,1663200720,318,15.80188679245283,1.4141368511156364e+16,1.4141691643055384e+16,27.524302487562196,59.94,14.74,9.00247819937039,81.04461373013915,0,0,0,1351,1,"4000000-cordaConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-3-cordaenterprise-rl-opti"
"2022-09-09 00:52:06+02","2022-09-09 00:57:12+02",5969,1662677526,1662677832,306,19.50653594771242,1.3618492677246412e+16,1.361880317138182e+16,107.97615681018593,215.29,20.18,45.21174419413548,2044.1018130759428,3377,0,0,2002,1,"4000000-diemConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 02:49:59+02","2022-09-09 02:55:06+02",5834,1662684599,1662684906,307,19.003257328990227,1.362556546244075e+16,1.3625877482997424e+16,108.30793794994858,262.73,16.56,59.58754919367421,3550.676018908544,3126,0,0,3153,1,"4000000-diemConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 04:43:21+02","2022-09-09 04:48:37+02",5806,1662691401,1662691717,316,18.373417721518987,1.3632367966329268e+16,1.3632688895898936e+16,115.69647778160525,224.32,20.46,50.44562757745355,2544.761341683142,2901,0,0,2656,1,"4000000-diemConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 01:35:26+02","2022-09-09 01:39:58+02",937,1662680126,1662680398,272,3.4448529411764706,1.3621092562219852e+16,1.3621364753575412e+16,227.62191035218785,270.73,183.67,25.9949158712689,675.7356511543478,1630,0,0,937,1,"4000000-diemConfiguration-keyvalue-get-40-flalv-rn-1-final32peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 05:21:19+02","2022-09-09 05:26:17+02",3300,1662693679,1662693977,298,11.073825503355705,1.3634645477006714e+16,1.363494925774211e+16,179.89768181818184,234.28,104.8,30.90101675292133,954.8728363643247,2238,0,0,2264,1,"4000000-diemConfiguration-keyvalue-get-40-flalv-rn-1-final32peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 01:28:11+02","2022-09-09 01:32:44+02",2846,1662679691,1662679964,273,10.424908424908425,1.3620657595463118e+16,1.3620935939846272e+16,114.96378425860856,232.75,23.39,53.692415858137174,2882.8755206831406,3437,0,0,938,1,"4000000-diemConfiguration-keyvalue-set-40-flalv-rn-1-final32peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 05:14:33+02","2022-09-09 05:20:03+02",4286,1662693273,1662693603,330,12.987878787878788,1.3634239833885612e+16,1.3634574268451248e+16,132.11373775081657,311.16,16.04,57.63103403099931,3321.3360834822,3081,0,0,1983,1,"4000000-diemConfiguration-keyvalue-set-40-flalv-rn-1-final32peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 02:19:16+02","2022-09-09 02:24:10+02",2228,1662682756,1662683050,294,7.578231292517007,1.3623728090495544e+16,1.3624022398500656e+16,154.81269299820465,218.71,89.61,32.61642094193541,1063.8309150615228,1339,0,0,2228,1,"4000000-diemConfiguration-sb-balance-40-flalv-rn-1-final32peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 04:12:49+02","2022-09-09 04:18:07+02",1407,1662689569,1662689887,318,4.4245283018867925,1.3630535716237712e+16,1.3630854426751708e+16,153.91740582800284,317.59,66.97,90.30447300723647,8154.8978451147,2693,0,0,743,1,"4000000-diemConfiguration-sb-balance-40-flalv-rn-1-final32peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 06:05:19+02","2022-09-09 06:10:44+02",3428,1662696319,1662696644,325,10.547692307692307,1.363728557665862e+16,1.3637616293263898e+16,147.50356184364063,235.82,34.24,59.963948886774276,3595.675166095678,1803,0,0,2519,1,"4000000-diemConfiguration-sb-balance-40-flalv-rn-1-final32peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 02:05:37+02","2022-09-09 02:10:31+02",4797,1662681937,1662682231,294,16.316326530612244,1.3622903726546036e+16,1.362320147585117e+16,111.83509902022097,218.39,21.57,44.127629275158,1947.2476654457814,2995,0,0,2351,1,"4000000-diemConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 03:59:23+02","2022-09-09 04:04:27+02",4930,1662688763,1662689067,304,16.217105263157894,1.3629730149640196e+16,1.3630039173255828e+16,116.36351926977686,238.57,23.11,54.40113029792076,2959.482977691352,3149,0,0,2658,1,"4000000-diemConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 05:51:56+02","2022-09-09 05:56:28+02",4577,1662695516,1662695788,272,16.827205882352942,1.3636482613001444e+16,1.3636755251207576e+16,107.00341708542716,220.1,20.62,46.46992265276748,2159.4537113541924,3231,0,0,1664,1,"4000000-diemConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 02:12:24+02","2022-09-09 02:17:54+02",2563,1662682344,1662682674,330,7.766666666666667,1.362331075886653e+16,1.3623645758544356e+16,229.64918064767855,328.97,142.08,53.89867504363673,2905.0671714595487,2959,0,0,1838,1,"4000000-diemConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-repid-1-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 04:06:09+02","2022-09-09 04:11:08+02",2337,1662689169,1662689468,299,7.816053511705686,1.363013590488018e+16,1.3630439849108672e+16,178.3417458279846,298.91,75.28,63.86468579057493,4078.6980911288633,3489,0,0,1079,1,"4000000-diemConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-repid-2-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-09 05:58:41+02","2022-09-09 06:03:08+02",2779,1662695921,1662696188,267,10.408239700374532,1.3636887845085628e+16,1.3637160300696026e+16,139.30086362000722,236.74,79.4,40.794903788780054,1664.2241751358215,3435,0,0,1198,1,"4000000-diemConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-repid-3-diem-rl-opti-bs-opti-ppa-60000"
"2022-09-07 21:06:39+02","2022-09-07 21:13:10+02",618200,1662577599,1662577990,391,1581.074168797954,1.351856640649628e+16,1.3518956982506526e+16,1.424930022646372,2.75,0.35,0.33792516234347403,0.11419341534486327,486691,0,0,156200,1,"4000000-grapheneConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-07 23:57:21+02","2022-09-08 00:03:51+02",617900,1662587841,1662588231,390,1584.3589743589744,1.3528807764561956e+16,1.352919876514777e+16,1.3206864541187942,2.77,0.36,0.3293175007788159,0.10845001631920541,487098,0,0,156200,1,"4000000-grapheneConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 02:45:48+02","2022-09-08 02:52:19+02",620400,1662597948,1662598339,391,1586.700767263427,1.3538915414426434e+16,1.353931052516918e+16,1.3915451966473031,2.39,0.45,0.3253244726267034,0.10583601248984267,487199,0,0,156100,1,"4000000-grapheneConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-07 22:10:29+02","2022-09-07 22:16:53+02",371344,1662581429,1662581813,384,967.0416666666666,1.3522396103198244e+16,1.3522780205638988e+16,76.94053661833712,167.46,2.88,42.62514641555382,1816.9031069474008,251584,0,0,106865,1,"4000000-grapheneConfiguration-keyvalue-get-40-flalv-rn-1-final32peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 00:58:38+02","2022-09-08 01:05:23+02",316926,1662591518,1662591923,405,782.5333333333333,1.353248484765311e+16,1.35328899009504e+16,83.67499242725373,167.09,0.69,42.13371559676664,1775.2499899892164,253526,0,0,107672,1,"4000000-grapheneConfiguration-keyvalue-get-40-flalv-rn-1-final32peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 03:50:02+02","2022-09-08 03:56:33+02",369056,1662601802,1662602193,391,943.8772378516624,1.3542769142994576e+16,1.354316470180926e+16,81.57729867553968,168.04,1.37,45.46218847017377,2066.8105804976008,234226,0,0,98992,1,"4000000-grapheneConfiguration-keyvalue-get-40-flalv-rn-1-final32peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-07 21:55:59+02","2022-09-07 22:02:24+02",403350,1662580559,1662580944,385,1047.6623376623377,1.3521525756661468e+16,1.3521912321957012e+16,66.04410814429173,176.78,0.48,49.09349538505712,2410.171289122625,244894,0,0,144050,1,"4000000-grapheneConfiguration-keyvalue-set-40-flalv-rn-1-final32peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 00:45:03+02","2022-09-08 00:51:10+02",313300,1662590703,1662591070,367,853.6784741144414,1.3531669622896288e+16,1.3532038945961164e+16,57.06290794765408,169.69,2.3,49.50123487218129,2450.372253870857,257148,0,0,101500,1,"4000000-grapheneConfiguration-keyvalue-set-40-flalv-rn-1-final32peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 03:35:37+02","2022-09-08 03:41:20+02",340800,1662600937,1662601280,343,993.5860058309038,1.3541903722640784e+16,1.3542251578683548e+16,34.19952095070389,180.44,2.25,46.549881404248026,2166.8914587495565,235247,0,0,85400,1,"4000000-grapheneConfiguration-keyvalue-set-40-flalv-rn-1-final32peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 02:07:15+02","2022-09-08 02:11:29+02",300,1662595635,1662595889,254,1.1811023622047243,1.3536602689712348e+16,1.3536856194742702e+16,192.6843333333334,253.5,117.3,56.63941824282074,3208.023698885175,479687,0,0,200,1,"4000000-grapheneConfiguration-sb-balance-40-flalv-rn-1-final32peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-07 22:48:01+02","2022-09-07 22:54:30+02",591900,1662583681,1662584070,389,1521.5938303341902,1.3524647996790322e+16,1.3525041746157444e+16,5.430611589795561,21.37,0.79,2.586483219418154,6.6898954443316985,175400,0,0,150750,1,"4000000-grapheneConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 01:36:04+02","2022-09-08 01:42:36+02",587300,1662593764,1662594156,392,1498.2142857142858,1.353473077828772e+16,1.3535127845762026e+16,5.569026289800721,20.84,0.96,2.3273571694344537,5.416591394117952,179100,0,0,150850,1,"4000000-grapheneConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 04:27:31+02","2022-09-08 04:33:55+02",548250,1662604051,1662604435,384,1427.734375,1.3545018316078364e+16,1.354540720227396e+16,4.696615321477445,43.38,0.8,4.180048223785005,17.472803153168172,229550,0,0,153100,1,"4000000-grapheneConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-07 23:04:11+02","2022-09-07 23:08:09+02",300,1662584651,1662584889,238,1.2605042016806722,1.3525622547873448e+16,1.3525861100019e+16,234.05819999999997,238.54,225.14,6.311162703938577,39.830774675585296,318349,0,0,300,1,"4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-repid-1-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 01:50:03+02","2022-09-08 01:53:42+02",300,1662594603,1662594822,219,1.36986301369863,1.3535569653806632e+16,1.3535788983372592e+16,218.97886666666662,219.32,218.68,0.2588165416461119,0.06698600222965358,477807,0,0,300,1,"4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-repid-2-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-08 04:41:13+02","2022-09-08 04:46:32+02",1300,1662604873,1662605192,319,4.075235109717869,1.3545840306024292e+16,1.3546163696649144e+16,154.656076923077,195.77,63.52,43.83819447860727,1921.7872951441932,638093,0,0,900,1,"4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-07 14:24:04+02","2022-09-07 14:29:28+02",36523,1662553444,1662553768,324,112.7253086419753,1.3494411147883044e+16,1.3494739820891302e+16,127.24283437833707,303.37,5.22,82.23048731961822,6761.853044821893,0,0,0,9816,1,"4000000-quorumConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-07 14:52:28+02","2022-09-07 14:57:57+02",36861,1662555148,1662555477,329,112.03951367781156,1.3496115150999216e+16,1.349644394211768e+16,113.28190743604344,280.54,5.13,86.46392048820519,7476.0095461906685,2103,0,0,15291,1,"4000000-quorumConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-07 15:19:15+02","2022-09-07 15:24:41+02",39983,1662556755,1662557081,326,122.64723926380368,1.3497721759340648e+16,1.3498053232751444e+16,132.3742908236,313.05,13.81,93.91642624701073,8820.295119010207,0,0,0,13822,1,"4000000-quorumConfiguration-donothing-doNothing-40-flalv-rn-1-final32peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
"2022-09-07 16:00:28+02","2022-09-07 16:05:49+02",30122,1662559228,1662559549,321,93.8380062305296,1.3500194567292674e+16,1.3500518688038912e+16,100.18487583825772,220.3,26.49,55.210244903269505,3048.1711422789963,5785,0,0,9486,1,"4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-final32peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-07 15:50:51+02","2022-09-07 15:56:14+02",32185,1662558651,1662558974,323,99.6439628482972,1.3499618250096152e+16,1.3499943869981042e+16,29.460529749883502,102.95,5.56,14.329626734101284,205.33820233867024,821,0,0,9486,1,"4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-final32peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-07 16:21:33+02","2022-09-07 16:26:51+02",26079,1662560493,1662560811,318,82.00943396226415,1.350145977144197e+16,1.3501783150005332e+16,37.79960466275547,110.77,5.62,23.524632057594555,553.4083134452055,0,0,0,6651,1,"4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-final32peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
"2022-09-07 17:14:04+02","2022-09-07 17:19:30+02",30059,1662563644,1662563970,326,92.20552147239263,1.3504611165510108e+16,1.3504940235496308e+16,134.85647493263247,275.98,16.8,70.09754757129627,4913.666175510144,7367,0,0,9131,1,"4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-final32peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-07 17:56:54+02","2022-09-07 18:02:14+02",30289,1662566214,1662566534,320,94.653125,1.3507181116339708e+16,1.3507505574820928e+16,85.43830466505993,222.32,16.9,52.05976629149202,2710.2192663247683,5694,0,0,10770,1,"4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-final32peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-07 18:38:08+02","2022-09-07 18:43:32+02",24810,1662568688,1662569012,324,76.57407407407408,1.3509655393718316e+16,1.3509979025457406e+16,96.36355864570739,265.52,11.36,74.1247455387561,5494.477901185343,9385,0,0,7966,1,"4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-final32peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
"2022-09-07 16:54:56+02","2022-09-07 17:00:15+02",31288,1662562496,1662562815,319,98.08150470219435,1.350346304246595e+16,1.3503782238703952e+16,41.356398619278934,108.49,5.48,21.161386623825358,447.80428384301473,0,0,0,9131,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-07 17:37:44+02","2022-09-07 17:43:07+02",33098,1662565064,1662565387,323,102.47058823529412,1.3506031140464468e+16,1.3506358830048778e+16,37.102846395552625,127.97,5.36,26.737838143863826,714.9119886074594,0,0,0,10770,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-07 18:18:52+02","2022-09-07 18:24:14+02",34197,1662567532,1662567854,322,106.20186335403727,1.3508498618985856e+16,1.3508820937795504e+16,32.43245196947097,97.37,5.78,14.085376953436867,198.39784392041042,782,0,0,9746,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-final32peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
"2022-09-07 17:04:26+02","2022-09-07 17:09:48+02",28516,1662563066,1662563388,322,88.55900621118012,1.3504033018694708e+16,1.3504355715509428e+16,74.63210899144337,182.65,10.72,40.46186685095219,1637.162669064184,2886,0,0,7573,1,"4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-07 17:47:12+02","2022-09-07 17:52:36+02",28246,1662565632,1662565956,324,87.17901234567901,1.3506598562177532e+16,1.3506923239227928e+16,65.6568887630107,244.83,4.82,57.2438150905174,3276.8543661173476,1759,0,0,10769,1,"4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-07 18:28:28+02","2022-09-07 18:33:47+02",30755,1662568108,1662568427,319,96.41065830721003,1.3509074461809272e+16,1.3509398828661984e+16,45.34037457324008,179.87,9.69,29.690581536559538,881.5306319790902,2383,0,0,9745,1,"4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-final32peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
